,id,message,author,files,additions,deletions
198,da9d362dea410cfc563300f5508bb017b706070b,"Change release version in setup.py (#793)

Co-authored-by: Jason Walker <jason@indivisible.org>",Jason94,['setup.py'],1,1
199,cf625bf27fa1132077798e301a15eac72f1dc332,Upgrade dependencies (#779),crayolakat,['requirements.txt'],2,2
200,6398b79da5bac80eadb446bd652ab9203e4f8b71,"Fix #780 and #781 - Google Sheets documentation (#786)

* Update docstring for Google Sheets

* Update documentation for Google Sheets",ethyoo,"['docs/google.rst', 'parsons/google/google_sheets.py']",5,2
201,4b6190ca81ec08a2f2cb61527570cd4a78331026,"Add docker image references, logo, scytl connector in sidebar (#782)",shaunagm,"['README.md', 'docs/_static/parsons_logo.png', 'docs/index.rst']",25,70
202,33239b78fdc93d17e725033c44e4bd840f76e179,update CircleCI Docs key fingerprint (#785),neverett,['.circleci/config.yml'],1,1
203,d41e9e67cfb9ad7963c18665c8dbf5022ab53edd,"Opt out phones in EA use case and sample script (#670)

* Create opt_outs_to_everyaction.rst

* Update opt_outs_to_everyaction.rst

* Create opt_outs_everyaction.py

* table updates

* add opt outs

* Update opt_outs_everyaction.py

* cleanup

* cleanup

* Update opt_outs_everyaction.py

* Update opt_outs_everyaction.py

* Update opt_outs_everyaction.py

* implementing PR feedback

* remove ast

* adding parsons version

* clarify

* vanid

* Update opt_outs_everyaction.py

* Update opt_outs_everyaction.py

* Update opt_outs_everyaction.py

* linting

* Update opt_outs_everyaction.py

* indent",mkwoods927,"['docs/use_cases/opt_outs_to_everyaction.rst', 'useful_resources/sample_code/README.md', 'useful_resources/sample_code/opt_outs_everyaction.py']",215,8
204,f87d901612bc0769844b59de6fb03aee4cc5523e,"Updates to ActionKit, S3, and NGPVan (#775)

* Create Google Admin connector

* Update setup_google_application_credentials to support dict parameter

* Update authorization library for Google Sheets to support account delegation
The oauth2client library is deprecated, and gspread will drop most information from the oauth2client authorization.  Switch to the actively maintained google-auth library and add an argument for a delegated account name.

* Typo fix

* Don't auto-grab session token if it's not passed in

* Add new general object search methods to ActionKit
The new method paginated_get expands get_events to work for any type of object, and get_events has been updated to refer to paginated_get.
In addition, a new method, paginated_get_custom_limit, allows for truncating the data based on the value of a field, rather than a fixed set of results.  For example, this would allow you to return all users created within the last day. (Some fields which permit ordering may not permit filtering, which is why this can't be accomplished with a simple filter.)

Tests have also been written for the new methods.

Names of methods and arguments are not final and could use some work; suggestions welcome.

* Remove unused import

* Add subscription search to Braintree
Modeled on transaction search.  Test data obtained by editing the subscription gateway to print the search response (https://github.com/braintree/braintree_python/blob/fc98c738f9e74736a7d1e82cfb4e37f6e493c3c4/braintree/subscription_gateway.py#L59).

* Define get_aliases

* Fix tests

* Add use_env_token option to Redshift
S3 gets initialized from inside the Redshift code, so add the option to the Redshift setup as well.

* Add os import

* Adhere to flake8 linting rules

* Fix typo

* Add use_env_token options

* S3 env token options for distributed tasks

* use_env_token is positional

* Add use_env_token to Redshift constructor

* Actually set use_env_token

* Add method to update saved payment token
Need this in order to expire old tokens

* Return HTTP status code for error tracking

* Add get_aliases function to Google Admin

* Fix tests

* Add method to cancel recurring orders

* Add contact notes API for NGP VAN connector

* Fix API URL

* Return status code for recurring order cancel

* Fix typo

* Lint

* Lint

* Add create_transaction method

* Add tests for ActionKit and Van

Co-authored-by: Alex French <alexandra.j.french@gmail.com>
Co-authored-by: Alexandra J. French <alexandra.french@moveon.org>
Co-authored-by: sjwmoveon <sophie.waldman@moveon.org>
Co-authored-by: Sophie Waldman <62553142+sjwmoveon@users.noreply.github.com>",crayolakat,"['parsons/action_kit/action_kit.py', 'parsons/aws/lambda_distribute.py', 'parsons/databases/redshift/redshift.py', 'parsons/databases/redshift/rs_copy_table.py', 'parsons/ngpvan/contact_notes.py', 'parsons/ngpvan/van.py', 'test/test_action_kit.py', 'test/test_van/responses_people.py', 'test/test_van/test_contact_notes.py']",218,19
205,5995dcfbe1c2c4ce336e8b89aa7b330250697561,"Add printed list functionality to VAN connector (#778)

* added printed list features; tests and docs to come

* removed extra copied code

* made mock tests and updated docs",sharinef1,"['docs/ngpvan.rst', 'parsons/ngpvan/printed_lists.py', 'parsons/ngpvan/van.py', 'parsons/ngpvan/van_connector.py', 'test/test_van/responses_printed_lists.py', 'test/test_van/test_printed_lists.py']",117,4
206,7bc1b7ea13442703cf341f7b63be4de3dcd7ef7b,"Donorbox connector (#773)

* Adds donorbox connector class and first half of tests

* add more methods and tests for them

* Finish tests and add docs

* Linted

* Add fake email/api key to test so auth process doesn't cause them to fail

* More linting

* Yet more linting

* Rename test data file; add API link to docs

* Fix import of changed file name

* Fix references to changed file name",shaunagm,"['docs/donorbox.rst', 'docs/index.rst', 'parsons/__init__.py', 'parsons/donorbox/__init__.py', 'parsons/donorbox/donorbox.py', 'test/test_donorbox/donorbox_test_data.py', 'test/test_donorbox/test_donorbox.py']",804,0
207,e9be0f80ffb2f16f84ffec6ef9a8203edc469b4b,"merge contacts and test (#776)

* merge contacts and test

* fix linting

* fix linting 2

Co-authored-by: Melissa Woods <melissawoods@Melissas-MacBook-Pro.local>",mkwoods927,"['parsons/ngpvan/people.py', 'test/test_van/responses_people.py', 'test/test_van/test_people.py']",43,1
208,2aea38361e28a5cac213661ed29dd3bc9a9a7f4d,"Additional unit tests for BigQuery Connector (#746)

I wrote unit tests to try to programmatically reproduce the issue described in #685. However, I was unable to identify the issue.",alxmrs,"['parsons/google/utitities.py', 'test/test_google/test_google_bigquery.py', 'test/test_google/test_utilities.py']",127,5
209,ee0b9dfee8a8e16efda500d3c38e36949ca4d61f,"NGPVAN: Saved List Overwrite Bug Fix (#770)

* Overwrite bug and doc",jburchard,['parsons/ngpvan/saved_lists.py'],4,4
210,9a00b1071573943d63e73367b98c55a4f97a9a38,Add get_aliases func + fix tests (#769),crayolakat,"['parsons/google/google_admin.py', 'test/test_google/test_google_admin.py']",37,12
211,f0a11379cc212c74d55fe8f15bf22eaa2e85fc76,GitHub Connector Fix (#767),,['parsons/github/github.py'],1,0
212,98574cff7b4acda81d06c0eb5ba4fca940c6b79e,Scytl fix browser headers and requests lib w mock (#762),agreenspan24,"['parsons/scytl/scytl.py', 'test/test_scytl/mock_responses/GA_Barrow_114737_295501_reports_detailxml.zip', 'test/test_scytl/mock_responses/GA_Clarke_114759_295888_reports_detailxml.zip', 'test/test_scytl/mock_responses/_GA_Barrow_114737_295501_reports_detailxml.zip', 'test/test_scytl/mock_responses/_GA_Clarke_114759_295888_reports_detailxml.zip', 'test/test_scytl/test_scytl.py']",20,19
213,8a94c9061dd59e358c21b1b94e338162e9371930,Update requirements.txt for joblib security vulnerability (#764),,['requirements.txt'],2,2
214,ba9cadd8144d351a92d39a87ae5e07771a52a19a,"feat: scytl connector (#737)

* SCYTL connector code

* OOP, polling handling, and some unit tests

* precinct tests

* force update and code annotations

* partial doc

* summary backups

* cleanup

* linting

* fewer test files

* Private method documentation

* remove unnecessary backslashes

* code review cleanup

* document authentication is not needed

* Context manager, flush, and lint

* use dataclass

* Typing definitions",agreenspan24,"['docs/scytl.rst', 'parsons/__init__.py', 'parsons/scytl/__init__.py', 'parsons/scytl/scytl.py', 'test/test_scytl/114729_county_expected.csv', 'test/test_scytl/114729_detailxml.zip', 'test/test_scytl/114729_precinct_expected.csv', 'test/test_scytl/114729_summary.zip', 'test/test_scytl/114729_summary_expected.csv', 'test/test_scytl/GA_114729_296262_county_election_settings.json', 'test/test_scytl/mock_responses/_GA_Barrow_114737_295501_reports_detailxml.zip', 'test/test_scytl/mock_responses/_GA_Clarke_114759_295888_reports_detailxml.zip', 'test/test_scytl/test_scytl.py']",2607,0
215,17df1da8f029e883d7857af38abccbad88990a22,"Fix assert_matching_tables (#759)

* Fix tests

* Only use .items() to assert matching tables for dicts

* Fix test_aws_async tests

The csv_renewed and distribute_task functions return a table with the ints converted to strs

* Fix match_columns

The function definition of match_column states that if there are 2 columns with the same normalized name, the latter should be removed by default. The normalize_fn function must run over the reversed list of self.columns in order for the first matching column to be kept. In it's previous state, the last matching column was kept

* Fix order of records

To match order in airtable_responses.py

* Fix Hustle create_leads test

Current test is returning the Lyndon Johnson lead twice

* Fix test_targets.py

Fix typo in test. Also change import unittest to import unittest.mock to avoid `AttributeError: module 'unittest' has no attribute 'mock'` when running test locally

* Figure out if r1 and r2 are lists separately",crayolakat,"['parsons/etl/etl.py', 'test/test_airtable/test_airtable.py', 'test/test_aws_async.py', 'test/test_google/test_google_admin.py', 'test/test_hustle/expected_json.py', 'test/test_hustle/test_hustle.py', 'test/test_van/test_targets.py', 'test/utils.py']",54,16
216,36efb194d4c6f759bc140c9f61e233cbacb5575b,"Updates to ActionKit, Braintree, and S3 connectors (#754)

* Create Google Admin connector

* Update setup_google_application_credentials to support dict parameter

* Update authorization library for Google Sheets to support account delegation
The oauth2client library is deprecated, and gspread will drop most information from the oauth2client authorization.  Switch to the actively maintained google-auth library and add an argument for a delegated account name.

* Typo fix

* Don't auto-grab session token if it's not passed in

* Add new general object search methods to ActionKit
The new method paginated_get expands get_events to work for any type of object, and get_events has been updated to refer to paginated_get.
In addition, a new method, paginated_get_custom_limit, allows for truncating the data based on the value of a field, rather than a fixed set of results.  For example, this would allow you to return all users created within the last day. (Some fields which permit ordering may not permit filtering, which is why this can't be accomplished with a simple filter.)

Tests have also been written for the new methods.

Names of methods and arguments are not final and could use some work; suggestions welcome.

* Remove unused import

* Add subscription search to Braintree
Modeled on transaction search.  Test data obtained by editing the subscription gateway to print the search response (https://github.com/braintree/braintree_python/blob/fc98c738f9e74736a7d1e82cfb4e37f6e493c3c4/braintree/subscription_gateway.py#L59).

* Add os import

* Adhere to flake8 linting rules

* Fix typo

Co-authored-by: Alex French <alexandra.j.french@gmail.com>
Co-authored-by: Alexandra J. French <alexandra.french@moveon.org>
Co-authored-by: sjwmoveon <sophie.waldman@moveon.org>
Co-authored-by: Sophie Waldman <62553142+sjwmoveon@users.noreply.github.com>",crayolakat,"['parsons/action_kit/action_kit.py', 'parsons/braintree/braintree.py', 'test/test_action_kit.py', 'test/test_braintree/test_braintree.py', 'test/test_braintree/test_data/subscription_example.xml']",914,32
217,b6f24812be12846ec944985404b231da8a2432f6,Update Code of Conduct contact email (#756),shaunagm,['CODE_OF_CONDUCT.md'],5,5
218,4775b5dfbcf5560a7dc2a617ed7847e41abdf450,"Add use_env_token option to S3 object (#745)

Previously this was only settable in AWSConnection, but you can't pass an AWSConnection to the S3 object.",sjwmoveon,['parsons/aws/s3.py'],9,2
219,10ce31f24ecb975c9b99e9b474a79cdefa403a27,"Simple docs for the SMTP connector (#735)

* added simple docs for STMP

* fixed formatting",AndrewRook,['docs/notifications.rst'],79,0
220,008713aefa745a0cc56c87a21b01d62fa516e75d,Fix parsing of code blocks for Mobilize America (#749),ethyoo,['docs/mobilize_america.rst'],2,0
221,ac4374a7cdddb9bbd6bc03273884da2db913373d,"Typo fixes for ETL best practices guide. (#747)

* Typo fix for ETL best practices guide.

* Changed variable name to fix code example.

* Attempt to fix minor rst rendering error.",alxmrs,['docs/training_guides/etl_best_practices.rst'],3,3
222,6c908314dda8d2f2de52763f7b74c90409c25967,Update cache keys for CircleCI configuration (#752),,['.circleci/config.yml'],9,9
223,1411927f818133e485e6f9571f1ef0fabb8ca9ff,Update version number for 0.21.0 release (#743),SorenSpicknall,['setup.py'],1,1
224,8ff9039cce6dd2bf2097b983ed3846913f8ee547,Update psycopg2-binary from 2.8.5 to 2.9.3 (#731),shaunagm,['requirements.txt'],1,1
225,0e8170b5248c7f0cac51bf4fefe9771b5388fa64,"Default to utf-8 encoding writing to RS S3 (#732)

* Default to utf-8 encoding writing to RS S3

* Add csv_encoding parameter

Co-authored-by: Jason Walker <jason@indivisible.org>",Jason94,"['parsons/databases/redshift/redshift.py', 'parsons/databases/redshift/rs_copy_table.py']",9,4
226,d4363b641c66c8a604d707153bf2dc4f16c18aed,"Update Mobilize connector (#733)

* Fix MobilizeAmerica.get_events_organization

* Update documentation

* Add promoted organizations endpoint

* Fix bug with max_timeslots = 0

* Fix get_people for multiple orgs

* Remove fake news attendance options

* Flake8 fixes

* PR review comments

* Add tests to timeslot logic

* Fix docstring label

* Linter fixes

Co-authored-by: Jason Walker <jason@indivisible.org>",Jason94,"['parsons/mobilize_america/ma.py', 'test/test_mobilize/__init__.py', 'test/test_mobilize/test_mobilize_america.py', 'test/test_mobilize/test_mobilize_json.py', 'test/test_mobilize_america.py']",413,180
227,77aa77cafb6bbb73a625384055172dcf7d8ee3a0," Don't auto-grab session token if it's not passed in (#740)

* Don't auto-grab session token if it's not passed in

It turns out that trying to grab a session token from the environment variable can break things when used in concert with Zappa asynchronous processing - the access key and secret key passed in may not match the temporary token generated for the asynchronous process. Thus, this change requires the token to be passed in, even if it's set as an environment variable. 

As described [here](https://github.com/zappa/Zappa#asynchronous-task-execution), with asynchronous task execution, Zappa spins up a completely separate Lambda instance. The session token is generated as part of that process, and (as far as I can tell) is based on the execution role of the Lambda function.
So when the asynchronous task is running, it has the `aws_session_token` set even though there wasn't one originally. I'm not sure why it isn't just ""None"".
In any case, the token doesn't match the access key ID and secret access key that I was being passed in, resulting in an InvalidTokenError: `An error occurred (InvalidToken) when calling the PutObject operation: The provided token is malformed or otherwise invalid`. It's not that the token is actually invalid, but it doesn't match the credentials being passed in.

I'd like to be able to force aws_session_token to None even if the environment variable is set.

* Add optional argument to ignore env token

* Spacing",sjwmoveon,['parsons/aws/s3.py'],4,4
228,d12e4cc33069544fc7c77dfb72a1d11afb84d133,"Enhancement: Allow Subfolders for Temp S3 Bucket in Redshift Operations (#738)

* Allow temporary buckets with subfolders in Redshift operations",SorenSpicknall,"['parsons/databases/redshift/redshift.py', 'parsons/databases/redshift/rs_copy_table.py']",8,0
229,0ba62dcb38852e379b7517819aa2a86a7e4c9362,"Add upsert_person method to ActionNetwork (#734)

* Add upsert_person method to ActionNetwork, add deprecation warnings to add_person and update_person",shaunagm,"['parsons/action_network/action_network.py', 'test/test_action_network/test_action_network.py']",46,10
230,16f50d590fef9018eac446c7b0cf5baa6ea27c6b,"TargetSmart 2022: SmartMatch (#674)

* TargetSmart 2022: SmartMatch

Adds support for performing TargetSmart SmartMatch list matching workflow executions. SmartMatch matches contact list records to Voterbase, TargetSmart's national database of voting age individuals.

In addition, code review of the previously implemented TargetSmart routines has been done to modernize for 2022, including doc updates.",benstroud,"['docs/targetsmart.rst', 'docs/targetsmart_api.rst', 'docs/targetsmart_automation_workflows.rst', 'parsons/targetsmart/targetsmart_api.py', 'parsons/targetsmart/targetsmart_automation.py', 'parsons/targetsmart/targetsmart_smartmatch.py', 'test/test_targetsmart/test_targetsmart_smartmatch.py']",894,256
231,1aae2ddea0c87d4d3aabad6c9f917c1226f448a4,"Convert None to """" in convert_columns_to_str (#728)

Co-authored-by: Jason Walker <jason@indivisible.org>",Jason94,['parsons/etl/etl.py'],6,1
232,a600937cd041682a40776ea84d6a5fd2b5362b0f,HOTFIX Sendmail tests linting (#721),SorenSpicknall,['test/test_sendmail.py'],3,3
233,686bb07b9d7b7e6fc3872e94d42fdf6b58af11b8,Bugfix alter_varchar_columns dependency issue (#720),SorenSpicknall,['parsons/databases/redshift/redshift.py'],2,2
234,09c0677922146058f620b85a4e6fd37a952412cb,Sendmail connector is now an abstract base class (#717),AndrewRook,"['parsons/__init__.py', 'parsons/notifications/sendmail.py', 'test/test_sendmail.py']",62,29
235,30a77e8acd0bd25533346f4682a893ef1b7033e5,"Fix small bug with postal addresses in add_person, plus under-documented tags param (#716)",shaunagm,['parsons/action_network/action_network.py'],2,2
236,67957aaf692fac5be766b09de388809ec38b7561,"Fix Redshift column alteration bug (#709)

* Fix Redshift column alteration bug that was resulting in too-wide varchar column requests",SorenSpicknall,['parsons/databases/redshift/redshift.py'],7,2
237,d5fa106a1de639203dddfb0920dade92b0393cab,"More flexible importing in parsons/__init__.py (#702)

This implements the try-imports method @schuyler1d
[described](https://github.com/move-coop/parsons/pull/632#issuecomment-1065494121)
in a sustainable way, thereby allowing
```
from parsons import ...
```
for users without all of the dependencies.",cmc333333,['parsons/__init__.py'],73,125
238,27a46f9dd21fb4e66f651f1b8c5461130e6f14d2,Bugfix: remove leading and trailing whitespace from schema and table name (#715),neverett,['parsons/databases/redshift/rs_table_utilities.py'],1,0
239,100eca4463b0cb6937610a548425a03c591caaed,Update setup.py for new release: 0.20.0 (#713),shaunagm,['setup.py'],1,1
240,baabd1b1b258029990d89a2a03c10415e7fddaeb,"Update Mobilize connector URI, fix display of errors, fix auth issue (#708)

* Raises readable errors when unsuccessful status codes returned

* Remove extra space for linting purposes

* Switch URI to working one

* Add trailing slash to mobilize uri

* Fix auth issue in request_paginate",shaunagm,['parsons/mobilize_america/ma.py'],4,2
241,6c294ed42e442f5f7a7663270c6c9b8a617dbae0,Update docker image version referenced in testing (#712),SorenSpicknall,['.circleci/config.yml'],9,9
242,704c4a4c2a735ae1245d2a2684c49328b6848987,"HOTFIX Sendmail pep8 Compliance (#711)

* HOTFIX sendmail pep8 compliance",SorenSpicknall,"['parsons/notifications/sendmail.py', 'test/test_sendmail.py']",10,6
243,90ef59926584cea6e21443dbe9d46a30809ee5ca,Updated config.yml,SorenSpicknall,['.circleci/config.yml'],2,2
244,fe88af29342fda8f1a04b6f8e59348abfaa807f9,Updated config.yml,SorenSpicknall,['.circleci/config.yml'],1,1
245,496a3206e90d04658f5ab8a2f5d406a57016b6f0,"Fix error in VAN Target Export method. (#704)

* Fix error VAN Target Export method.

It looks like this method assumes VAN return a *list* of exported files
rather than a single target, but VAN currently only returns individual
targets: https://docs.ngpvan.com/reference/targetexportjobsexportjobid

They might've changed the API since this was last updated? In any event,
these tweaks return correct data in my recent testing!",cmc333333,"['parsons/ngpvan/targets.py', 'test/test_van/test_targets.py']",27,23
246,b521d1f75dc4e7ae728d50aa3fa4423c060df119,Added tests for SendMail notification connector (#703),AndrewRook,"['parsons/notifications/sendmail.py', 'test/test_sendmail.py']",160,2
247,a27b2e048b125ff5a0b52f67ffb7a463c89f2f9c,"add phone to ngpvan apply canvass result (#705)

* first draft

* fixed error message

* switched from `input_type_id` to `contact_type_id`

* added tests

* linting",bzupnick,"['parsons/ngpvan/people.py', 'test/test_van/test_people.py']",23,3
248,683d4b02985bcaa8b3a0d7f5d00648e375582444,"BigQuery NoneType Mapping Bug (#695)

* Added NoneType handling to BigQuery Map

Co-authored-by: Steven Carmona Mora <stevencmora@Stevens-MacBook-Pro.local>",scmora,['parsons/google/google_bigquery.py'],1,0
249,7c09156774fb4532619173e71d7418db78b11e2c,"Create Auth0 connector (#693)

* Create Auth0 connector",crayolakat,"['docs/auth0.rst', 'docs/index.rst', 'parsons/__init__.py', 'parsons/auth0/__init__.py', 'parsons/auth0/auth0.py', 'test/test_auth0.py']",132,1
250,c40f1ff5afb69f394acc7052c263e865af5c91ab,"Re-named Phone2Action to Capitol Canary (#687)

* wrap Phone2Action by CapitalCanary for a safe shift

* changed some comment wording and removed unused imports

* added CapitolCanary to __all__ in __init__

* linting

* linting

* swapped who's wrapped and who's wrapping

* swapped the docs

* added warning log

* updated and added the docs

* enable using capitolCanary branded API creds

* cleaned up docstrings

* exposed CapitolCanary attributes to p2a

* linting",bzupnick,"['docs/capitolcanary.rst', 'docs/index.rst', 'docs/p2a.rst', 'parsons/__init__.py', 'parsons/capitol_canary/__init__.py', 'parsons/capitol_canary/capitol_canary.py', 'parsons/phone2action/p2a.py', 'test/test_capitol_canary.py']",778,229
251,2a6ee7b456f5039841e1812559e2df7166e0d95b,Attempt to filter expand_fields before stringifying them; fix print statement (#700),shaunagm,['parsons/ngpvan/people.py'],3,3
252,5ef947aec69ddd3a6b4208ba77d73f05d0838e49,Check string to see if json obj vs path (#701),shaunagm,['parsons/google/utitities.py'],2,1
253,4bc9baca5e7777ed3e4670bb3126c3fbe8992a85,"Update docs to account for wheels. (#698)

Parsons is hosted on pypi as both a source distribution and a binary
wheel package. The later is faster, but skips over configurations in
setup.py (more specifically: whatever environment vars were set on the
building machine are the ones that stuck). To allow
`PARSONS_LIMITED_DEPENDENCIES` to work, we need to tell pip that it
should skip the wheel for Parsons.",cmc333333,['docs/index.rst'],8,5
254,8411c213a2b5c68ae6c369ea181c5524635c4915,"VAN: Fix codes bugs. (#696)

* Fix request name.

* Fix changed entities bugs.

* Added test.",jburchard,"['parsons/ngpvan/codes.py', 'test/test_van/test_codes.py']",21,3
255,4395479e4e5d6c9cf9a2bf02f07a02d2d753331a,Fix issue templates (#697),shaunagm,"['.github/ISSUE_TEMPLATE/bug-report.md', '.github/ISSUE_TEMPLATE/proposed-feature-addition.md']",16,0
256,222bcbd355153b4dc633ef615d3d97f9ec12a68e,added materialization methods to docs (#694),AndrewRook,['docs/table.rst'],20,1
257,ed9baa6f2a6e1a1e820a8152aea4e861c4593389,"Bump pyjwt from 2.0.1 to 2.4.0 (#692)

Bumps [pyjwt](https://github.com/jpadilla/pyjwt) from 2.0.1 to 2.4.0.
- [Release notes](https://github.com/jpadilla/pyjwt/releases)
- [Changelog](https://github.com/jpadilla/pyjwt/blob/master/CHANGELOG.rst)
- [Commits](https://github.com/jpadilla/pyjwt/compare/2.0.1...2.4.0)

---
updated-dependencies:
- dependency-name: pyjwt
  dependency-type: direct:production
...

Signed-off-by: dependabot[bot] <support@github.com>

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",dependabot[bot],['requirements.txt'],1,1
258,a3f6e82fdecdd3d95869877a437767888301a492,"updated parakimo to latest (#688)

* updated parakimo to latest

* Update requirements.txt",bzupnick,['requirements.txt'],1,1
259,9876b4386265c3f04b05f99b8c6252d8c7da3e81,"Update auth info for Google Sheets, small changes to overall Google intro (#677)",shaunagm,['docs/google.rst'],11,3
260,51994d5157289824713332996f57cf737a99d1c1,Update simple-salesforce version # (#682),shaunagm,['requirements.txt'],1,1
261,e647718a738bc0b11f2a451c98f3285d99738480,"Add ""Intro to ETL"" training guide (#680)",shaunagm,"['docs/_static/images/civis_container_script.png', 'docs/_static/images/civis_etl_workflow.png', 'docs/_static/images/civis_mobilize_import.png', 'docs/index.rst', 'docs/training_guides/etl_best_practices.rst']",559,0
262,3f652449c2d0563558c0bdc6abb7e671706747ec,HOTFIX language classifiers in setup.py for PyPI release (#686),SorenSpicknall,['setup.py'],2,2
263,e1dfc3df84ea84ab6a71aa00aa83d7b5c337ae8c,"Bump to version 0.19.0. (#681)

Since we tweaked which versions of Python we actively support (but are
still at major version zero), updating the minor version made sense to
me. This'll let us publish a new version to pypi!",cmc333333,['setup.py'],1,1
264,1becab25e55867ad50b5cd9dc2efbe8f8d0aafbb,"Create bug and addition issue templates (#668)

* Create bug and addition issue templates",SorenSpicknall,"['.github/ISSUE_TEMPLATE/bug-report.md', '.github/ISSUE_TEMPLATE/proposed-feature-addition.md']",42,0
265,06f1741264be60b5c3af3a6143dbc41bb107818f,Added Table of Contents to ReadMe (#678),Tomiiwa,['README.md'],15,8
266,5261acc2c5130055156365fa2505228c6880157f,Only unpack dicts in P2A campaigns response if the response has data (#649),SorenSpicknall,['parsons/phone2action/p2a.py'],4,3
267,41ebf4a41423058a7643a951f8693fad26effcb6,Remove 'upload_saved_list_rest' workaround that stripped query parameters from URL (#675),shaunagm,['parsons/ngpvan/saved_lists.py'],1,2
268,3886327c197e357ba5342603d8409774a541333b,"Remove unused function. (#665)

This function has a typo in it (missing a comma), but since it's not
referenced, we can just delete it.",cmc333333,['parsons/ngpvan/bulk_import.py'],0,21
269,d132436272e70a12cd2dc5d13973b1ef7e80143b,"Support Python 3.9 and 3.10; drop 3.6 (#664)

* Bump dependencies to be compatible w/ Python 3.10.

I don't have access to a Facebook ads account to verify that there were
no breaking changes, but the changelogs *seemed* clear.

There are some deprecation warnings emitted by some of these
dependencies in 3.10, but I didn't try to address them.

* Tag 3.9, 3.10 and limit Python versions.

Pip'll pay attention to the Python version when installing and prevent
users from installing Parsons if the versions don't match.

* Drop 3.6 support.

Parsons is currently broken for 3.6 and the latest google-cloud-storage
bump officially drops 3.6 support, so let's stop claiming it works!",cmc333333,"['README.md', 'requirements.txt', 'setup.py']",8,6
270,d85eb145db28f43d01d59187855a8682444a9cb5,VAN: Activist Code Apply - Omit Contact History (#663),jburchard,"['parsons/ngpvan/activist_codes.py', 'parsons/ngpvan/people.py']",26,8
271,bd98434cd9c2efb2910b9e95a867a970bf4f9034,"Fix for Google Dependencies (#667)

* Update Google Cloud dependencies which were causing a Docker build issue",SorenSpicknall,['requirements.txt'],4,3
272,d0bcb5be9e0e708cb7783b56bfc0009c255e7360,"Updates to PDI Wrapper (#654)

Co-authored-by: Corma Martinez del Rio <66973815+cmdelrio@users.noreply.github.com>
Co-authored-by: Daniel Bravo <bravod60@gmail.com>",salice,"['parsons/pdi/acquisition_types.py', 'parsons/pdi/activities.py', 'parsons/pdi/contacts.py', 'parsons/pdi/events.py', 'parsons/pdi/flags.py', 'parsons/pdi/locations.py', 'parsons/pdi/pdi.py', 'parsons/pdi/questions.py', 'parsons/pdi/universes.py']",928,14
273,98dfd62d14d08b675fac40a1cc075c5276f3cb36,Update main branch references in README,SorenSpicknall,['README.md'],2,2
274,a86da98da4e6dca65234e5516e8e3e343cddd6f8,"Modular Dependencies (#632)

* Prototype for modular dependencies.

Currently, setup.py declares that Parson requires a ton of pinned
dependencies. This is problematic for incorportating Parsons into a
larger code base for a few reasons:
* Extra dependencies increase the attack surface, which is a bad
trade-off if they aren't ever used
* Extra dependencies increase the build size, which, in turn increases
testing and deployment time
* Pinning to specific versions often causes conflicts (dependency hell)

The docs recommend installing parsons separately from the rest of an
app's dependencies, using the ""--no-deps"" flag, but that doesn't play
well with package locking tools like pipenv and poetry.

This prototype tries to give us a backwards-compatible offramp.
Following the process used in python-slugify 1.x.x, it changes which
dependencies are available at install time, dependending on an
environment variable. So,

```sh
pip install parsons  # retain current behavior
PARSONS_LIMITED_DEPENDENCIES=true pip install parsons  # core dependencies only
PARSONS_LIMITED_DEPENDENCIES=true pip install parsons[ngpvan]  # core + ngpvan(suds)
PARSONS_LIMITED_DEPENDENCIES=true pip install parsons[google,ngpvan]  # core + google + ngpvan
PARSONS_LIMITED_DEPENDENCIES=true pip install parsons[google,ngpvan]  # core + google + ngpvan
PARSONS_LIMITED_DEPENDENCIES=true pip install parsons[all]  # core + all optional deps
```

In some future, major release we can remove the guard and recommend
`parsons[all]` where appropriate.

This does *not* attempt to find all optional dependencies -- I wanted to
throw the proof of concept up for review first.

* Add no-op install target for forward compatibility.

Great idea @schuyler1d! This encourages installing the ""[all]"" target
now (even though it's a no-op) so that users'll be well positioned for
a future, backwards-incompatible install (with limited dependencies).

* Check new env var when importing in __init__.py

Great suggestion @schuyler1d. Since users who want fewer dependencies
are almost certainly not going to want parsons to explode at execution
time, we can use the same env var to indicate both ""don't install
everything"" and ""don't import everything"".

* Rework docs around reducing dependencies.

This not only describes the new environment variable's function for
limiting dependencies, it also rewords to focus on integrating Parsons
into a larger code repository rather than just resource consumption.

* Fill in remaining connector dependencies.

Most connectors just use requests, but several require special
dependencies, so we add them as extras.",cmc333333,"['README.md', 'docs/index.rst', 'docs/training_guides/getting_set_up.rst', 'parsons/__init__.py', 'setup.py']",108,55
